Community  4480 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4481 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4482 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4483 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4484 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4485 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4486 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4487 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4488 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4489 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4490 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4491 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4492 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4493 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4494 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4495 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4496 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4497 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4498 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4499 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4500 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4501 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4502 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4503 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4504 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4505 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4506 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4507 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4508 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4509 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4510 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4511 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4512 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4513 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4514 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4515 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4516 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4517 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4518 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4519 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4520 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4521 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4522 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4523 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4524 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4525 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4526 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4527 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4528 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4529 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4530 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4531 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4532 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4533 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4534 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4535 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4536 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4537 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4538 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4539 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4540 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4541 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4542 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4543 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4544 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4545 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4546 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4547 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4548 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4549 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4550 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4551 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4552 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4553 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4554 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4555 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4556 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4557 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4558 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4559 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4560 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4561 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4562 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4563 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4564 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4565 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4566 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4567 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4568 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4569 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4570 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4571 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4572 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4573 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4574 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4575 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4576 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4577 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4578 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4579 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4580 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4581 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4582 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4583 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4584 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4585 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4586 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4587 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4588 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4589 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4590 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4591 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4592 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4593 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4594 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4595 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4596 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4597 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4598 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4599 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4600 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4601 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4602 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4603 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4604 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4605 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4606 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4607 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4608 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4609 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4610 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4611 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4612 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4613 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4614 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4615 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4616 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4617 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4618 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4619 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4620 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4621 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4622 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4623 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4624 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4625 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4626 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4627 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4628 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4629 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4630 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4631 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4632 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4633 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4634 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4635 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4636 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4637 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4638 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4639 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4640 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4641 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4642 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4643 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4644 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4645 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4646 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4647 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4648 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4649 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4650 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4651 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4652 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4653 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4654 :,
Number of Nodes,1
No path,
Community  4655 :,
Number of Nodes,1
No path,
Community  4656 :,
Number of Nodes,1
No path,
Community  4657 :,
Number of Nodes,1
No path,
Community  4658 :,
Number of Nodes,1
No path,
Community  4659 :,
Number of Nodes,1
No path,
Community  4660 :,
Number of Nodes,1
No path,
Community  4661 :,
Number of Nodes,1
No path,
Community  4662 :,
Number of Nodes,1
No path,
Community  4663 :,
Number of Nodes,1
No path,
Community  4664 :,
Number of Nodes,1
No path,
Community  4665 :,
Number of Nodes,1
No path,
Community  4666 :,
Number of Nodes,1
No path,
Community  4667 :,
Number of Nodes,1
No path,
Community  4668 :,
Number of Nodes,1
No path,
Community  4669 :,
Number of Nodes,1
No path,
Community  4670 :,
Number of Nodes,1
No path,
Community  4671 :,
Number of Nodes,1
No path,
Community  4672 :,
Number of Nodes,1
No path,
Community  4673 :,
Number of Nodes,1
No path,
Community  4674 :,
Number of Nodes,1
No path,
Community  4675 :,
Number of Nodes,1
No path,
Community  4676 :,
Number of Nodes,1
No path,
Community  4677 :,
Number of Nodes,1
No path,
Community  4678 :,
